Cohort ID	Likelihood Weights	Mortality Prob
0	3.8747308344786055e-16	0.1125533007053861
1	8.962890324979725e-41	0.15804867401632372
2	8.389493269433106e-06	0.050017156222601736
3	6.904414131408729e-07	0.09534988589477597
4	0.00831598409357696	0.07201338362256696
5	0.004223898650075156	0.06385078921531967
6	0.0018119549520788079	0.07793903170665065
7	8.046989169966292e-11	0.10183410905645718
8	1.1684889855125132e-15	0.1095151211346005
9	8.63508219480891e-22	0.13082251010050355
10	1.853111538593888e-17	0.11287917716049423
11	1.2860139274229548e-41	0.15278292505951394
12	0.00037997245290536963	0.08066783745972762
13	2.3395984282050378e-57	0.18171761545864185
14	0.0008631631757640407	0.05410813897968893
15	1.1482498552302113e-39	0.15057012652676036
16	4.016580668518781e-14	0.11259572035506905
17	1.8651275612608867e-28	0.13380347426686276
18	0.010364431436547639	0.07105804078928507
19	0.007702956277282287	0.07971522336273182
20	6.585572795268668e-47	0.17011168530133053
21	3.9316722094103547e-72	0.19523923635790963
22	9.356546230577322e-08	0.09701362672388644
23	4.705203797181209e-41	0.15384839235039713
24	1.4805444304627186e-60	0.18145837284440575
25	6.420147952880106e-61	0.1841909995255771
26	0.00017843402088020977	0.06275663170546669
27	0.00033197601120713103	0.05585821748493236
28	0.003853439031852098	0.07547456293468534
29	3.964493104484006e-63	0.18172137551441198
30	0.005207734883640609	0.06475202507495752
31	3.3515359595364103e-10	0.11316614375075784
32	1.2537701927230466e-74	0.19368342952257533
33	1.8097951068451843e-20	0.12997479274595258
34	2.1317501974921704e-45	0.15378156709257101
35	1.4814886852921847e-07	0.09732734465090945
36	3.7220209693864475e-34	0.15297513915223757
37	6.585572795268668e-47	0.17519385078460598
38	8.389493269433106e-06	0.05274324160162877
39	1.6584048587384802e-44	0.16252164724174514
40	2.677611626564934e-69	0.19832916333597422
41	9.338348023427868e-63	0.1622248481569759
42	8.061232432833015e-05	0.09206659880966078
43	5.214469507216299e-57	0.1683918992677233
44	0.01081954219819524	0.0654839009866463
45	3.455017571885213e-15	0.11718402892638578
46	5.214469507216299e-57	0.18628932546396437
47	2.236253948658171e-08	0.09404212225605194
48	6.904414131408729e-07	0.09316630078795232
49	0.010364431436547639	0.06950428581774165
50	0.00020948005044648955	0.052905043680544564
51	6.160840547699754e-36	0.15182532994098366
52	0.00010911136868717354	0.08174421740000887
53	6.226431405455801e-06	0.08983199890583393
54	4.2299768773087864e-20	0.12373597389205075
55	0.006955006883416827	0.05800438176756206
56	1.0500667120410655e-31	0.13611764082380198
57	0.009733115511562414	0.07200928623587152
58	2.9223489235783575e-26	0.13839583053549265
59	2.463271285565003e-41	0.1549637540031397
60	0.008633420648247306	0.06535016432417388
61	1.0091953178323052e-09	0.11210839817293526
62	6.418417913189224e-44	0.1541600236591618
63	4.1969956487490927e-13	0.11212689042903541
64	0.0023286865588014725	0.057493018841913074
65	1.7818844764724497e-26	0.13038446088732675
66	2.076951500045469e-33	0.14956919678296834
67	4.979971815536159e-21	0.1272333668087463
68	2.2613666451604977e-73	0.19168921339862205
69	1.0839250925346833e-26	0.13798325607529896
70	3.402417640004922e-60	0.18551028729318253
71	0.0030618783784959074	0.07062120562193563
72	0.010501434191284416	0.07089145208761378
73	2.6696859124053186e-46	0.17110869330642858
74	4.1969956487490927e-13	0.10965152554783004
75	0.0070392622406707005	0.07480312956753993
76	1.667032760406802e-68	0.1891262870594051
77	2.236253948658171e-08	0.102164878961826
78	2.6696859124053186e-46	0.16262181547042337
79	2.6696859124053186e-46	0.15889969780256774
80	4.6627424305608444e-58	0.18249591368087148
81	1.98409529129439e-32	0.14355083105834135
82	2.1653787890396832e-49	0.1626413651041006
83	1.3637223385208818e-08	0.1023347512966764
84	1.5847763356076967e-06	0.09048918376475393
85	1.1946325698532017e-61	0.18438293272941003
86	7.040254278877227e-15	0.11421367848069425
87	1.508015446764258e-66	0.19472600707225785
88	6.451848243659618e-33	0.14951622467276723
89	1.7026483595595865e-40	0.14325435803136827
90	0.010861501059001088	0.06721189594300628
91	1.4805444304627186e-60	0.1924233888060607
92	2.249351497609862e-19	0.1174868200219911
93	9.353273764855502e-31	0.1367584421580698
94	5.841101354671833e-10	0.1112205204141922
95	0.0009822889469898134	0.08555404703645417
96	5.507063450913404e-51	0.1855069280843381
97	5.41221680736248e-25	0.1360519230008429
98	4.35185620143939e-05	0.05043054905467385
99	1.820828049029662e-31	0.1425717370431086
100	6.3889234155221564e-09	0.09899673526581443
101	3.547031833203527e-22	0.1290587153386414
102	9.168184548201771e-59	0.1828913148966162
103	8.046989169966292e-11	0.10359046400037497
104	1.1946325698532017e-61	0.18628027263796992
105	1.6058931724350064e-30	0.14350401736877044
106	9.06836641015474e-05	0.052373186426983444
107	3.964493104484006e-63	0.1894155850615642
108	2.157642128790916e-39	0.1536345376275386
109	1.523813079557978e-72	0.19959842756772211
110	0.0023820043405093183	0.0758510762517993
111	0.00603281003532369	0.07057036244433167
112	1.2537701927230466e-74	0.18988931945557458
113	6.160840547699754e-36	0.15452272422348506
114	0.01018289753349255	0.05990002590830938
115	6.585572795268668e-47	0.16331945789036997
116	2.1317501974921704e-45	0.16308142826918698
117	3.402417640004922e-60	0.18845368033197252
118	2.6696859124053186e-46	0.15672871379427078
119	0.007987224446905207	0.06864064429582471
120	1.6224079230088277e-06	0.05298202007596934
121	0.00017843402088020977	0.0539316480316579
122	9.786141430783402e-07	0.05424597320311919
123	0.0023820043405093183	0.08693166014045689
124	2.071084532020388e-58	0.1790041923024332
125	3.547031833203527e-22	0.13082465965124795
126	3.9824222850158524e-27	0.1329232968028649
127	1.2447662340790138e-55	0.17630463385394085
128	0.008342991361426402	0.06862599726798668
129	0.00025598375541616505	0.09187755185167093
130	3.125260486646151e-28	0.1378638907187432
131	4.044749073289509e-59	0.19543936224795122
132	1.1739460906545093e-33	0.1341545328883565
133	2.646454783956248e-06	0.05279709340594146
134	5.9631028399667315e-55	0.17009490090209245
135	0.0002233604983768345	0.08494614107615307
136	9.206901955504727e-49	0.1710657793428169
137	2.1701560387159637e-13	0.10817909660962577
138	5.126091173312581e-62	0.17953127818391434
139	4.705203797181209e-41	0.1620682464105777
140	3.9824222850158524e-27	0.13343603509856283
141	0.00603281003532369	0.07046828384910275
142	0.0028035897358798783	0.05898765342683175
143	0.00948715229511219	0.0682015183611106
144	0.0013855458323748541	0.056682781781714264
145	0.006955006883416827	0.06612411936591395
146	0.0004314186771526666	0.0838564007911782
147	3.2672294669325495e-44	0.15694834705740152
148	2.4053123275997026e-27	0.13395754730812137
149	8.389493269433106e-06	0.05188339702386738
150	0.004223898650075156	0.06079614195342302
151	1.2698119114710448e-77	0.19509144950004081
152	5.540646262200638e-22	0.13521506928799132
153	0.0002233604983768345	0.08049398519914858
154	2.191804969715863e-05	0.08784886168554852
155	2.463271285565003e-41	0.16157387811126395
156	0.0030633863726598183	0.07931442216639782
157	4.781441560645694e-26	0.13720383909098868
158	4.23464077937755e-70	0.19550299836324686
159	9.338348023427868e-63	0.17702432022350528
160	0.0008795898997018272	0.08597716387213794
161	5.891166710138534e-17	0.1240654571403095
162	7.55693981657252e-39	0.14299335775720698
163	4.6627424305608444e-58	0.17434713493252685
164	0.00010911136868717354	0.07351870919691264
165	0.0002450737007276571	0.05278643032661143
166	0.00015145821440466382	0.06050332155788335
167	6.445078443361056e-20	0.12295176664055478
168	9.353273764855502e-31	0.14094941924799959
169	3.9824222850158524e-27	0.1353277155629722
170	4.6195172359438504e-08	0.09760436139832412
171	1.667032760406802e-68	0.19829242316186735
172	1.4053645886995765e-24	0.13696178288686955
173	3.812102917867636e-09	0.10702117589353258
174	3.615434420951106e-24	0.13264223286768453
175	4.705203797181209e-41	0.16180016463597535
176	5.585249880718993e-37	0.1503849340179777
177	1.050686613076634e-06	0.08973793364942143
178	0.0011007379514113447	0.059950225164266235
179	5.817655298187545e-13	0.10551262968711596
180	6.451848243659618e-33	0.1444576260532347
181	0.0018119549520788079	0.08152610148722594
182	4.783773558727577e-43	0.16291333306082212
183	0.002112358386104297	0.059980472203117245
184	2.8871498323858864e-06	0.08904726478678116
185	1.2962914167871704e-52	0.17071318456150184
186	0.004139179169810498	0.07901514239349916
187	3.393863446846503e-36	0.14591913213199104
188	1.4661189731754785e-23	0.12870054636856007
189	2.1917982388917846e-62	0.18872119555990263
190	5.155298620985806e-06	0.08949451557306665
191	0.0004435842598754753	0.05989416360260357
192	4.705203797181209e-41	0.16025989449330044
193	8.393759370762637e-45	0.16582670443148703
194	9.338348023427868e-63	0.18617237787552865
195	2.677611626564934e-69	0.18979581037952564
196	1.6224079230088277e-06	0.052092735946339556
197	0.0006226014160168528	0.08515431291821308
198	2.309431291686925e-29	0.14251675355024868
199	5.178980218452052e-65	0.1923524481031425
200	2.1917982388917846e-62	0.19252641788706198
201	6.594925995707824e-29	0.13349797822927348
202	2.3395984282050378e-57	0.1873409524649412
203	5.224192267739117e-28	0.14623493134195065
204	2.1701560387159637e-13	0.10850115712118695
205	2.5794874961527007e-18	0.12289860006453647
206	1.11041127996891e-28	0.140646572437996
207	1.1798002806535148e-20	0.1324321882262844
208	4.741468876934134e-75	0.18892721400596807
209	1.2422097843303694e-64	0.18781001534504094
210	7.040254278877227e-15	0.10923134193853325
211	2.677611626564934e-69	0.19448937926610682
212	0.0019897601867450458	0.07609335000206965
213	0.007702956277282287	0.0689494279159456
214	0.010163696851590276	0.0702618737070097
215	2.7699513903366554e-20	0.12584932485153452
216	3.589199026599017e-05	0.0532287207911297
217	1.2422097843303694e-64	0.1921955316826522
218	1.2988130112459315e-54	0.1740673206756099
219	4.35185620143939e-05	0.05225284711131836
220	0.007702956277282287	0.07642943833625829
221	6.3889234155221564e-09	0.09980953615502555
222	0.01063189738052073	0.06964952672163754
223	3.2564309718451287e-47	0.17142360381898733
224	2.935048272685909e-09	0.10171049790249403
225	4.1355933712185405e-68	0.1910161223500051
226	9.179695964353644e-23	0.137302126992062
227	6.171613789902382e-67	0.18182479766177662
228	6.593002873816591e-71	0.17671016680883328
229	1.2422097843303694e-64	0.18580884780629742
230	4.0153743015096966e-17	0.11898203987252105
231	3.547031833203527e-22	0.131952022403056
232	1.1548096296953463e-50	0.1697905386728059
233	2.903433311291293e-07	0.09285782776012214
234	9.798148746727245e-20	0.12353802839298918
235	3.907369013402284e-29	0.13986654614688177
236	4.35185620143939e-05	0.052329991332625364
237	1.7818844764724497e-26	0.1390222112294956
238	1.1105539150141753e-12	0.11505145234841875
239	1.2447662340790138e-55	0.17110407933272626
240	1.4814886852921847e-07	0.09728672046430595
241	2.7742884831293465e-61	0.18393330627877275
242	1.132842071757918e-32	0.13667858229268035
243	0.0018119549520788079	0.07760153024411977
244	1.2408008483494437e-51	0.16818938507382566
245	1.1739460906545093e-33	0.14180467655674012
246	6.327802932397382e-05	0.05808639081106295
247	7.040254278877227e-15	0.11302905200016984
248	1.7997196866655224e-42	0.15186032548481446
249	4.1355933712185405e-68	0.1877902666966289
250	9.786141430783402e-07	0.05006030373370362
251	1.7783452161054592e-59	0.19651387235465895
252	6.3889234155221564e-09	0.10648704721186618
253	1.7856580394905057e-75	0.1960675307537484
254	3.1495053182662035e-31	0.14070741514610796
255	4.471781393073198e-49	0.17432687119710397
256	1.2709928398906184e-25	0.13620672570621536
257	3.1495053182662035e-31	0.14421142974610257
258	9.389335947546455e-05	0.0928364422543541
259	1.11041127996891e-28	0.13802500109841245
260	1.7026483595595865e-40	0.162503264555399
261	1.2988130112459315e-54	0.17874707546435636
262	6.695374261137076e-42	0.16326232827015202
263	3.476129144614385e-42	0.15470858726709547
264	1.4805444304627186e-60	0.17967191450818998
265	1.0091953178323052e-09	0.09840214952551198
266	6.040648782478335e-32	0.1506183186181381
267	8.476942660659187e-18	0.11763109046200239
268	1.5294043363710277e-12	0.10731541280472759
269	8.046646921932388e-13	0.11162170248832785
270	5.610322809687378e-16	0.1102219375204311
271	8.061232432833015e-05	0.09760759189374155
272	6.577929460257562e-27	0.14328790518804524
273	1.0016948456155368e-14	0.11453709062318966
274	3.4438881574850487e-77	0.19607031168908784
275	5.585249880718993e-37	0.15167013371514668
276	8.061232432833015e-05	0.07978548326406663
277	5.610322809687378e-16	0.11400515140220494
278	4.4791888083096476e-11	0.10150193596616347
279	3.2672294669325495e-44	0.16964582059378502
280	2.1512833641589326e-65	0.1819997432845148
281	9.168184548201771e-59	0.18557629337395581
282	4.043412748510877e-39	0.14940797185628935
283	7.503278405591011e-06	0.09053123930446368
284	0.00016887572420133944	0.08785500522568847
285	6.066926929901457e-53	0.1782346914046104
286	7.804801784012714e-26	0.129157196946312
287	1.316337239969207e-53	0.17032416260068972
288	6.040648782478335e-32	0.13587327757874096
289	1.4085641048238744e-38	0.15997137879312667
290	5.823185664951882e-23	0.12785174411960837
291	2.819789849094181e-54	0.16563258657528324
292	1.0839250925346833e-26	0.13532869860570734
293	4.0153743015096966e-17	0.11985648178879714
294	1.7482261583364225e-08	0.10140333619299227
295	0.005898822248532549	0.06023140226250562
296	1.906446538341986e-10	0.10668862689921499
297	0.01081954219819524	0.06194391165473786
298	8.10862207584087e-80	0.1974225670595668
299	0.010873916499020513	0.07724192769961458
300	5.9631028399667315e-55	0.17177880465808099
301	2.5645805160564975e-56	0.18124424674338474
302	1.2860139274229548e-41	0.15326198785789152
303	2.0831309965074892e-21	0.13542416191180637
304	0.00636735645527744	0.07414571552234132
305	1.72731257095768e-18	0.12003200341449596
306	9.968858674208419e-12	0.10177580767328226
307	0.00019444225533163083	0.0837559936721127
308	2.064925859510653e-25	0.13887678031486952
309	7.686106890785787e-10	0.09684047565528756
310	1.667032760406802e-68	0.18744583302025264
311	2.071084532020388e-58	0.18644532874273356
312	0.0002926892322848813	0.08856774406732944
313	0.005550777351347761	0.06663369511160439
314	0.0080269332065821	0.07894440980286693
315	8.105540497431623e-16	0.12493762560183293
316	9.291755548770051e-43	0.15928785019618946
317	8.061232432833015e-05	0.08122916576131872
318	0.0004886812562086443	0.08720503375658462
319	7.891847063151993e-48	0.17775078124045507
320	5.652913593158239e-14	0.1123773077401291
321	7.804801784012714e-26	0.14250276007328544
322	0.0025967225625937737	0.08504992088588752
323	0.006602849914535346	0.06529508891386962
324	1.4661189731754785e-23	0.12737855254527947
325	1.8097951068451843e-20	0.12157114805746737
326	0.007702956277282287	0.0729007466139745
327	2.064925859510653e-25	0.14327093476106234
328	1.820828049029662e-31	0.13160151782209073
329	2.087766185619022e-34	0.14812060204561167
330	0.008937353521741638	0.07168183101869897
331	8.393759370762637e-45	0.1627291725702866
332	0.0002233604983768345	0.08330737096998841
333	4.2299768773087864e-20	0.12790277365490496
334	4.471781393073198e-49	0.16779440423324288
335	0.0012369593998686644	0.05334956419877093
336	3.942938921798773e-12	0.09865436895892798
337	1.2988130112459315e-54	0.18093835646001666
338	5.031291953095882e-50	0.17670644114031048
339	9.215179535771563e-24	0.13076608888918156
340	5.862244287717133e-52	0.17999124112497694
341	2.1512833641589326e-65	0.192470898703044
342	3.22561729343552e-40	0.17396104964440123
343	1.1946325698532017e-61	0.1781173165754808
344	0.006602849914535346	0.06481151027305226
345	6.160840547699754e-36	0.1476956498511487
346	3.2672294669325495e-44	0.15552754822289797
347	3.9824222850158524e-27	0.14153612189699447
348	1.7997196866655224e-42	0.16994228926040422
349	8.389493269433106e-06	0.05518568298074514
350	5.351607152380605e-46	0.165535810183247
351	1.0218776651871052e-36	0.15975929011092904
352	8.061232432833015e-05	0.08895475899475297
353	1.2918216790899708e-06	0.08856039482332201
354	1.1739460906545093e-33	0.1448454976145192
355	1.7482261583364225e-08	0.10179461923866225
356	9.206901955504727e-49	0.16948830170109314
357	5.841101354671833e-10	0.1169219348005186
358	2.819789849094181e-54	0.16741241221762582
359	1.0669107646884157e-69	0.1985707675435761
360	1.8580544057702399e-07	0.09503725093008503
361	0.007702956277282287	0.0714508742387149
362	1.7783452161054592e-59	0.1851962654523911
363	6.594925995707824e-29	0.13123390683310598
364	2.500929965620938e-76	0.19621105562826235
365	2.618445522378147e-38	0.1454906600002846
366	1.0103654409271005e-71	0.19908695369157187
367	6.577929460257562e-27	0.13191062062144276
368	9.179695964353644e-23	0.1289638900858282
369	0.006602849914535346	0.07031418546082549
370	1.0614675369253839e-08	0.10335577564758218
371	1.04440032397274e-05	0.053932785094455996
372	0.00636735645527744	0.07405927692794737
373	2.4559489201596618e-43	0.16184557890612444
374	2.414448350572785e-05	0.05455995348931833
375	1.0750745658530759e-10	0.10498146458656166
376	2.819789849094181e-54	0.17935193792570664
377	1.11546273771199e-35	0.15390165762610317
378	3.628325871151217e-35	0.1536413213099253
379	0.0030633863726598183	0.07829552014329663
380	1.4221168901417958e-14	0.11628564211226351
381	1.2709928398906184e-25	0.1372366111016437
382	2.2613666451604977e-73	0.19846275614955583
383	0.002179716569242056	0.08058593378496828
384	2.191804969715863e-05	0.08715993526435323
385	3.6334639534814234e-05	0.0893259625659368
386	2.6696859124053186e-46	0.16252586199469893
387	8.046646921932388e-13	0.11854629911535393
388	0.0007606032742976156	0.05853941576166426
389	5.41221680736248e-25	0.12627743609153597
390	0.0004886812562086443	0.08179402469655139
391	4.471781393073198e-49	0.16979063671403155
392	2.599922212176707e-05	0.09459970722609085
393	0.0030618783784959074	0.054140901793175544
394	9.353273764855502e-31	0.13901486741969316
395	4.044749073289509e-59	0.17657606433967832
396	3.455017571885213e-15	0.10715241860933214
397	4.783773558727577e-43	0.16247874660892153
398	3.8435420814886704e-18	0.12667122174456924
399	2.064925859510653e-25	0.1311427707443283
400	2.968637845575898e-64	0.19391514815926286
401	5.507063450913404e-51	0.17059413372479704
402	0.0002450737007276571	0.0548484599935361
403	4.236168322168811e-45	0.15640808768469427
404	1.8360710007326543e-16	0.11975022223452593
405	3.402417640004922e-60	0.19213234120926498
406	4.280748925552699e-05	0.08321491014852325
407	0.0002233604983768345	0.09006080295265487
408	0.010873916499020513	0.06222109473158931
409	8.046646921932388e-13	0.114292824299568
410	0.009733115511562414	0.06635281460286024
411	2.309431291686925e-29	0.1450680140917877
412	5.351607152380605e-46	0.17044448560606068
413	7.55693981657252e-39	0.1545200744180268
414	3.22561729343552e-40	0.16493170716136557
415	8.046989169966292e-11	0.10136811797652798
416	2.071084532020388e-58	0.17687772245415168
417	7.040254278877227e-15	0.1143153162499164
418	4.471781393073198e-49	0.17360148056184782
419	8.711833151678212e-28	0.14397442379364409
420	0.0036183573928988905	0.07151345730053674
421	0.002112358386104297	0.0617580349782422
422	1.9439739029675225e-07	0.0527498964369511
423	0.009496251092078977	0.06000874964590347
424	5.817655298187545e-13	0.11878757205626479
425	0.007649345102089991	0.06700128841513858
426	0.00033197601120713103	0.0541675023273005
427	2.463271285565003e-41	0.1632292222085701
428	4.1969956487490927e-13	0.10922757206909592
429	1.1680805201828793e-34	0.1620407743411288
430	4.016580668518781e-14	0.11786072401196775
431	1.1105539150141753e-12	0.11751301205011418
432	1.853111538593888e-17	0.12171087600767466
433	1.254730890434899e-17	0.12110058898432911
434	6.418417913189224e-44	0.17047450131712547
435	9.356546230577322e-08	0.11035887797866038
436	7.792023966619382e-60	0.18570292405154348
437	5.80656361908697e-07	0.055559157193105384
438	2.6180968919484836e-51	0.16608115140806282
439	0.006602849914535346	0.06884620717066083
440	3.7220209693864475e-34	0.14277703503681283
441	2.646454783956248e-06	0.051554639200284795
442	5.540646262200638e-22	0.13079409238645207
443	2.646454783956248e-06	0.05045269349293946
444	1.667032760406802e-68	0.19267906782353073
445	1.2422097843303694e-64	0.18581030505541674
446	1.1548096296953463e-50	0.16939504129134042
447	2.5645805160564975e-56	0.18729114798721813
448	0.008633420648247306	0.07183373467375956
449	0.010748270300629822	0.07365951048058
450	0.004139179169810498	0.0781447509353651
451	3.665253977301322e-33	0.1433743853449882
452	3.671014414621664e-66	0.18587142440124532
453	1.667032760406802e-68	0.19849327675386108
454	8.962890324979725e-41	0.1566683688148724
455	1.2860139274229548e-41	0.1597700613713443
456	5.178980218452052e-65	0.1863939806816382
457	8.046646921932388e-13	0.11013105985566815
458	9.389335947546455e-05	0.08747760203375551
459	0.004435065074748452	0.07601452561806843
460	0.008342991361426402	0.06791855755005935
461	3.964493104484006e-63	0.17189158820492434
462	0.00537460305466727	0.07201885601258648
463	5.031864473141564e-05	0.08964462240903512
464	4.471781393073198e-49	0.17286337679502964
465	5.57842881482171e-07	0.0965880877691315
466	6.696755265682654e-76	0.19736261739394145
467	1.295484041281323e-05	0.08999580532274529
468	2.265577736651689e-22	0.1300480017456817
469	2.8542753908087774e-08	0.09717005167787746
470	1.667032760406802e-68	0.18661592467607563
471	3.330969523579829e-11	0.10498349657768517
472	3.942938921798773e-12	0.1150388490909747
473	1.154099167293576e-18	0.1268439038417542
474	2.5162689204329784e-67	0.19083297160545704
475	0.0004435842598754753	0.05464235094067261
476	4.783773558727577e-43	0.15753179954475338
477	2.1512833641589326e-65	0.18365284314385089
478	6.327802932397382e-05	0.05409308352762032
479	1.254730890434899e-17	0.12830768708787663
480	2.847707229530961e-14	0.0988984717655038
481	7.792023966619382e-60	0.17892339812983787
482	4.781441560645694e-26	0.1337774826383777
483	2.157642128790916e-39	0.15353418022441218
484	4.2299768773087864e-20	0.11792802499273063
485	6.451848243659618e-33	0.1442463556282036
486	2.3252155423804526e-07	0.09351452775311389
487	6.327802932397382e-05	0.05140228669497737
488	2.4053123275997026e-27	0.13651339024806364
489	4.497147339154281e-07	0.09671663211986943
490	1.0839250925346833e-26	0.12759013977516948
491	8.903227136853982e-66	0.1874608779580847
492	5.652913593158239e-14	0.11397121827520941
493	0.0004314186771526666	0.08710940549035781
494	1.4331853913673876e-10	0.10569406419185817
495	6.593002873816591e-71	0.18977916749548113
496	1.2537701927230466e-74	0.19053025719636407
497	1.2988130112459315e-54	0.176649492284857
498	7.792023966619382e-60	0.1880309771458491
499	0.0002233604983768345	0.08418504349269755
